id,yield
18402,5732.24032
18403,5305.74363
18404,8175.45619
18405,5136.93247
18406,7884.56772
18407,6443.2569
18408,6643.9019
18409,5755.70016
18410,7206.90196
18411,6422.92209
18412,7198.42285
18413,6299.22636
18414,7222.00462
18415,6717.44627
18416,7340.46077
18417,4769.31827
18418,5695.56442
18419,5695.56442
18420,6909.43
18421,6376.66256
18422,6860.39643
18423,6202.32702
18424,4162.76156
18425,6708.24129
18426,7016.89385
18427,7317.95104
18428,6503.27204
18429,6671.07264
18430,6822.97163
18431,5377.27086
18432,5360.87391
18433,6757.07366
18434,5628.71053
18435,6392.35667
18436,6037.68613
18437,5715.0084
18438,5722.57676
18439,5548.12201
18440,6306.55062
18441,5529.06614
18442,6503.27204
18443,6443.2569
18444,7159.33666
18445,4641.00151
18446,4460.91457
18447,7215.40971
18448,6392.35667
18449,7570.60862
18450,8212.79289
18451,7761.15796
18452,6461.67087
18453,8175.45619
18454,7172.43501
18455,3764.31973
18456,5178.27031
18457,4503.16186
18458,6979.32479
18459,6589.27898
18460,6922.84679
18461,7184.01384
18462,3804.61017
18463,6948.2288
18464,4203.02762
18465,5514.66748
18466,5356.87186
18467,4945.79443
18468,5663.06579
18469,4068.35066
18470,6274.93484
18471,6465.37205
18472,6150.84205
18473,5154.97591
18474,3784.11935
18475,4737.63925
18476,5429.68161
18477,3937.91539
18478,6279.3385
18479,7440.71201
18480,7895.0208
18481,4924.35736
18482,4920.13663
18483,6898.39095
18484,6461.67087
18485,4905.49871
18486,6467.65476
18487,6368.84982
18488,5246.52146
18489,5575.39447
18490,7483.73632
18491,5665.2196
18492,7357.3589
18493,6821.8081
18494,5675.72149
18495,5817.18527
18496,7340.46077
18497,6580.39696
18498,3680.56025
18499,4112.89349
18500,7267.28344
18501,7019.69438
18502,5781.85965
18503,3680.56025
18504,5636.30874
18505,6115.94707
18506,5395.33158
18507,6146.83152
18508,5663.06579
18509,5330.63134
18510,5534.80494
18511,4710.85865
18512,7417.81497
18513,8175.45619
18514,5313.37828
18515,6451.10052
18516,3626.36653
18517,7303.58812
18518,7206.90196
18519,6482.70572
18520,4850.03746
18521,8413.65966
18522,6779.98166
18523,6687.25926
18524,6870.34212
18525,5807.00693
18526,5675.72149
18527,4016.3616
18528,4460.91457
18529,4079.91244
18530,4303.94303
18531,5695.56442
18532,7215.40971
18533,6795.88187
18534,6328.89332
18535,6628.76363
18536,3373.43684
18537,6115.94707
18538,7117.95038
18539,6117.4759
18540,8211.0795
18541,4920.13663
18542,6663.00068
18543,5632.45917
18544,7159.33666
18545,5911.49359
18546,6335.29639
18547,5728.74828
18548,6368.84982
18549,7858.68558
18550,5575.39447
18551,4830.95981
18552,6493.63712
18553,5628.71053
18554,6608.04163
18555,8212.79289
18556,6093.31527
18557,7521.71436
18558,6663.00068
18559,6260.47363
18560,3708.20502
18561,6331.86722
18562,6274.93484
18563,5735.13303
18564,7340.46077
18565,8116.53175
18566,6263.80788
18567,8134.72655
18568,3373.43684
18569,5777.3754
18570,6146.83152
18571,6467.65476
18572,5675.72149
18573,4975.88538
18574,7858.68558
18575,7322.60914
18576,7381.97333
18577,7270.31832
18578,6731.71221
18579,4936.01177
18580,6482.70572
18581,6702.78038
18582,4694.60819
18583,6746.4546
18584,5018.45303
18585,5663.06579
18586,6315.23321
18587,5462.13394
18588,6328.89332
18589,5912.43376
18590,6526.98819
18591,7117.95038
18592,6392.35667
18593,6554.97686
18594,4667.72494
18595,7761.15796
18596,7617.39589
18597,6392.35667
18598,7457.50606
18599,7136.98445
18600,4350.42467
18601,7163.9441
18602,5482.0813
18603,6409.14001
18604,5807.00693
18605,3937.91539
18606,7222.00462
18607,7400.77538
18608,7298.0026
18609,8212.79289
18610,5381.27266
18611,3998.05416
18612,5399.86113
18613,3948.98691
18614,6909.43
18615,5495.36535
18616,4590.82334
18617,5663.06579
18618,6491.22353
18619,5446.69747
18620,6422.92209
18621,3723.52338
18622,3436.49354
18623,6443.2569
18624,5830.48855
18625,4225.96131
18626,7357.3589
18627,7690.1749
18628,6180.95142
18629,7406.90248
18630,6731.61844
18631,5535.05665
18632,6929.5548
18633,6619.84695
18634,5722.57676
18635,5674.02852
18636,6237.20605
18637,5996.07855
18638,4290.96488
18639,5971.39402
18640,5811.21147
18641,6226.28514
18642,4068.35066
18643,3519.43131
18644,6412.47345
18645,5746.77703
18646,5755.70016
18647,6842.76056
18648,6645.56998
18649,8173.5891
18650,3923.90628
18651,5916.86224
18652,5367.61826
18653,5395.33158
18654,7267.28344
18655,3837.51296
18656,6540.10545
18657,5345.99106
18658,7340.46077
18659,7510.79057
18660,5735.13303
18661,6135.69998
18662,3269.27176
18663,4644.60117
18664,5767.17836
18665,7457.50606
18666,7380.6338
18667,2688.02883
18668,6870.34212
18669,6451.10052
18670,6412.47345
18671,6254.65511
18672,5246.52146
18673,6026.06365
18674,5695.56442
18675,6717.44627
18676,7369.68559
18677,6500.09778
18678,7340.46077
18679,6449.04157
18680,3900.34404
18681,5767.17836
18682,5686.12196
18683,6493.63712
18684,5837.21503
18685,5781.85965
18686,6255.89064
18687,3723.52338
18688,5649.03716
18689,8157.23694
18690,7340.46077
18691,7234.25525
18692,6808.26361
18693,4850.03746
18694,4200.97375
18695,6683.20061
18696,7357.3589
18697,4710.85865
18698,7637.63338
18699,5154.97591
18700,6443.2569
18701,8086.38881
18702,5628.71053
18703,3866.79896
18704,6770.23332
18705,8002.9971
18706,6093.31527
18707,3471.19214
18708,6757.07366
18709,7019.69438
18710,4051.55129
18711,6157.05484
18712,5299.66133
18713,6235.45278
18714,4684.89321
18715,3662.18313
18716,6400.02221
18717,4546.78674
18718,6554.97686
18719,5645.14663
18720,6226.28514
18721,5291.89688
18722,6770.23332
18723,7267.28344
18724,2625.26916
18725,8166.59786
18726,7690.1749
18727,2452.68075
18728,5636.30874
18729,6526.98819
18730,3631.90544
18731,6422.92209
18732,6887.46649
18733,8413.65966
18734,6079.08526
18735,5876.96001
18736,5531.35174
18737,7150.9817
18738,5954.51315
18739,5424.12351
18740,6189.7798
18741,6226.28514
18742,7455.41638
18743,7617.39589
18744,5556.3746
18745,3519.43131
18746,6146.83152
18747,6491.22353
18748,7713.4796
18749,6443.2569
18750,6683.20061
18751,4737.63925
18752,8357.06722
18753,6830.96605
18754,6392.35667
18755,5336.97473
18756,8064.73881
18757,3911.42225
18758,6060.64149
18759,5632.45917
18760,4966.77945
18761,5605.221
18762,6941.82413
18763,7639.54789
18764,7381.97333
18765,3937.91539
18766,7270.31832
18767,6909.43
18768,7920.06175
18769,5728.74828
18770,6409.14001
18771,5739.68029
18772,5482.0813
18773,7340.46077
18774,4745.46028
18775,4125.75712
18776,4056.83427
18777,7101.75783
18778,5867.99722
18779,6795.88187
18780,5741.31418
18781,7713.4796
18782,6093.31527
18783,5424.12351
18784,7793.44206
18785,6443.2569
18786,6708.24129
18787,5504.75083
18788,6392.35667
18789,6131.30938
18790,6583.45789
18791,6735.24371
18792,4010.55215
18793,5178.27031
18794,6493.25828
18795,5628.71053
18796,3680.56025
18797,3764.31973
18798,5695.56442
18799,5645.14663
18800,4460.91457
18801,6347.56076
18802,7303.58812
18803,6475.89456
18804,6325.26613
18805,7380.6338
18806,6992.82314
18807,3680.56025
18808,4320.87416
18809,6239.53349
18810,6376.66256
18811,8263.28974
18812,3396.72989
18813,5424.12351
18814,4789.59697
18815,4162.76156
18816,3866.79896
18817,6821.8081
18818,5772.91016
18819,7357.3589
18820,6226.28514
18821,6370.89887
18822,3436.49354
18823,5136.93247
18824,6942.3963
18825,5862.80545
18826,5367.61826
18827,7825.87492
18828,7041.38018
18829,6180.95142
18830,6335.29639
18831,7130.83001
18832,5527.42503
18833,4924.35736
18834,6335.29639
18835,8134.72655
18836,4167.45124
18837,6010.76008
18838,6746.4546
18839,4290.96488
18840,3436.49354
18841,7451.72563
18842,7016.89385
18843,5837.21503
18844,7152.13259
18845,5154.97591
18846,4356.94587
18847,5649.03716
18848,7576.39253
18849,6135.69998
18850,5811.21147
18851,7835.76779
18852,3436.49354
18853,5684.14351
18854,7804.62795
18855,6528.79888
18856,2605.69676
18857,3837.51296
18858,6671.07264
18859,4830.95981
18860,6691.04322
18861,4310.6254
18862,6157.05484
18863,5004.15434
18864,5686.12196
18865,7406.90248
18866,8408.38341
18867,6254.65511
18868,6960.10751
18869,5492.81699
18870,6443.2569
18871,6443.2569
18872,6376.66256
18873,5605.221
18874,7451.72563
18875,4768.59437
18876,6846.00686
18877,6475.89456
18878,5305.74363
18879,3436.49354
18880,5524.14541
18881,6898.39095
18882,6779.98166
18883,5773.62581
18884,6960.10751
18885,5291.89688
18886,6598.85404
18887,8621.81568
18888,6731.61844
18889,5313.37828
18890,5501.87808
18891,5329.2632
18892,5632.45917
18893,6870.34212
18894,6979.32479
18895,7998.35059
18896,7804.62795
18897,8134.72655
18898,4016.3616
18899,6318.70872
18900,6461.67087
18901,5920.48718
18902,8064.73881
18903,3764.31973
18904,4167.45124
18905,7222.00462
18906,6808.26361
18907,5504.75083
18908,5715.0084
18909,7576.39253
18910,6422.92209
18911,4162.76156
18912,5934.01088
18913,6020.87569
18914,7532.82953
18915,5684.14351
18916,4870.62537
18917,4865.39997
18918,7297.7321
18919,3182.69865
18920,5124.8549
18921,6589.27898
18922,6860.39643
18923,6315.23321
18924,6554.97686
18925,7322.60914
18926,5794.89185
18927,7479.93417
18928,7136.98445
18929,5777.3754
18930,6779.98166
18931,6539.11085
18932,4100.75917
18933,5544.62172
18934,6467.65476
18935,6880.7759
18936,4913.22292
18937,6998.37875
18938,6274.93484
18939,7303.58812
18940,5931.7528
18941,6155.89609
18942,3837.51296
18943,7270.31832
18944,4936.01177
18945,5556.37228
18946,6821.8081
18947,2688.02883
18948,6543.97182
18949,7290.10652
18950,3631.90544
18951,4079.91244
18952,8013.62631
18953,6315.23321
18954,3322.9462
18955,3447.0821
18956,6235.45278
18957,7234.25525
18958,5544.62172
18959,6583.45789
18960,4323.93099
18961,5395.33158
18962,5205.3203
18963,5524.14541
18964,6691.04322
18965,8007.20621
18966,4830.95981
18967,7690.1749
18968,6079.08526
18969,5154.97591
18970,4870.62537
18971,5402.48408
18972,7303.58812
18973,5046.45734
18974,4016.3616
18975,6615.69006
18976,5596.22636
18977,5777.3754
18978,5524.14541
18979,4684.89321
18980,6328.89332
18981,7357.3589
18982,6862.90839
18983,5236.03334
18984,6626.8515
18985,5777.3754
18986,4460.91457
18987,4042.84264
18988,6948.2288
18989,5739.68029
18990,7303.58812
18991,4936.36477
18992,6583.45789
18993,7048.87072
18994,5649.03716
18995,5663.06579
18996,6941.82413
18997,5647.71226
18998,6422.92209
18999,6482.70572
19000,6370.89887
19001,5684.14351
19002,4745.46028
19003,6979.32479
19004,6574.18247
19005,7835.76779
19006,7825.87492
19007,6887.46649
19008,5566.52275
19009,4768.59437
19010,6683.20061
19011,4493.64409
19012,5246.52146
19013,6292.96076
19014,7357.3589
19015,4920.13663
19016,6564.9583
19017,6903.87339
19018,5781.85965
19019,5684.14351
19020,6826.20873
19021,4930.61903
19022,7183.10038
19023,7510.79057
19024,6226.28514
19025,7380.6338
19026,6645.56998
19027,6249.47082
19028,6263.80788
19029,6772.93347
19030,7357.3589
19031,5192.88315
19032,6887.46649
19033,6747.59779
19034,8212.79289
19035,7230.1325
19036,6569.24967
19037,7804.62795
19038,4433.53697
19039,7243.22611
19040,7406.90248
19041,6795.88187
19042,4177.0152
19043,5781.85965
19044,5902.33288
19045,6515.30587
19046,7675.96352
19047,7298.0026
19048,4162.76156
19049,5867.99722
19050,5777.3754
19051,6735.24371
19052,5381.27266
19053,4112.89349
19054,7005.0386
19055,6037.68613
19056,5837.21503
19057,6226.28514
19058,5732.24032
19059,3764.31973
19060,4068.35066
19061,5830.48855
19062,4590.82334
19063,5439.4215
19064,5356.87186
19065,5367.61826
19066,6564.9583
19067,6198.06496
19068,4641.00151
19069,4056.83427
19070,5720.72316
19071,5715.0084
19072,5777.3754
19073,6671.07264
19074,5482.0813
19075,7041.38018
19076,5732.24032
19077,7357.3589
19078,5377.27086
19079,4200.97375
19080,6580.39696
19081,8013.62631
19082,6826.20873
19083,4641.00151
19084,7369.68559
19085,2508.37567
19086,6691.04322
19087,3519.43131
19088,5665.2196
19089,7174.6649
19090,5534.80494
19091,5429.68161
19092,5605.221
19093,7184.01384
19094,6543.97182
19095,7303.58812
19096,5966.71128
19097,3748.46547
19098,5439.4215
19099,7198.42285
19100,6526.98819
19101,5964.79111
19102,3764.31973
19103,4051.55129
19104,7357.3589
19105,6239.53349
19106,4357.82292
19107,4590.82334
19108,7380.6338
19109,3631.90544
19110,6643.9019
19111,8254.12654
19112,5246.52146
19113,4667.72494
19114,6493.25828
19115,7861.46538
19116,6960.10751
19117,6482.70572
19118,5605.221
19119,6830.96605
19120,4503.16186
19121,6361.48951
19122,8247.52116
19123,5395.33158
19124,5016.74159
19125,7222.00462
19126,3471.19214
19127,4248.35505
19128,3948.98691
19129,8211.0795
19130,4870.62537
19131,6520.8976
19132,4644.60117
19133,6645.56998
19134,5428.10602
19135,4913.22292
19136,6708.24129
19137,5086.60991
19138,3968.33018
19139,5356.87186
19140,6347.56076
19141,6180.95142
19142,7829.47294
19143,6281.91711
19144,6394.07791
19145,6374.4443
19146,7637.63338
19147,7738.88171
19148,3866.79896
19149,5514.66748
19150,6543.97182
19151,4228.81888
19152,5605.221
19153,3895.62684
19154,3662.18313
19155,7290.10652
19156,7425.75194
19157,8247.52116
19158,6347.56076
19159,6132.99793
19160,3748.46547
19161,3923.90628
19162,5575.39447
19163,5750.88107
19164,6779.98166
19165,7778.34916
19166,7028.6735
19167,4737.63925
19168,6986.80996
19169,5898.01573
19170,5834.98164
19171,5741.2103
19172,5628.71053
19173,7858.68558
19174,5605.221
19175,6443.2569
19176,5882.96562
19177,5817.18527
19178,3837.51296
19179,4079.91244
19180,5403.69852
19181,6826.20873
19182,6500.09778
19183,5150.94289
19184,5524.14541
19185,6880.7759
19186,4125.75712
19187,6361.48951
19188,6235.45278
19189,4905.49871
19190,5347.71894
19191,4010.55215
19192,7230.1325
19193,6370.89887
19194,7064.16978
19195,4310.6254
19196,5794.89185
19197,6543.97182
19198,7340.46077
19199,5628.71053
19200,5794.89185
19201,6281.91711
19202,4580.393
19203,6524.29532
19204,7163.9441
19205,5192.88315
19206,2825.00374
19207,6325.26613
19208,6475.89456
19209,6526.98819
19210,7381.97333
19211,6643.9019
19212,3723.52338
19213,5596.22636
19214,6461.67087
19215,4320.87416
19216,6180.95142
19217,5429.68161
19218,3822.98167
19219,5639.4452
19220,5313.37828
19221,7293.53617
19222,4952.9856
19223,7858.68558
19224,6901.65894
19225,7198.42285
19226,6493.63712
19227,6901.65894
19228,4853.8076
19229,6500.09778
19230,6663.00068
19231,3396.72989
19232,5462.13394
19233,7793.44206
19234,3519.43131
19235,8284.85461
19236,3764.31973
19237,4684.89321
19238,7861.46538
19239,7267.28344
19240,7322.60914
19241,6757.07366
19242,6673.304
19243,6226.28514
19244,2384.72892
19245,5837.21503
19246,6347.56076
19247,4282.70063
19248,4323.93099
19249,5729.71505
19250,5817.18527
19251,6079.08526
19252,6779.98166
19253,5711.85174
19254,7554.4683
19255,6072.83443
19256,6376.66256
19257,6244.19576
19258,7415.89441
19259,5086.60991
19260,5531.35174
19261,6400.02221
19262,4546.78674
19263,7479.93417
19264,5755.70016
19265,3948.98691
19266,7184.01384
19267,5124.8549
19268,5596.22636
19269,5381.27266
19270,3626.36653
19271,5291.89688
19272,6079.08526
19273,6799.72918
19274,4898.83586
19275,6451.10052
19276,3494.94296
19277,6202.32702
19278,6491.22353
19279,7340.46077
19280,3804.61017
19281,6461.67087
19282,8134.72655
19283,6569.24967
19284,3626.36653
19285,6443.2569
19286,6598.85404
19287,7317.95104
19288,7555.17159
19289,5548.12201
19290,5834.98164
19291,7369.68559
19292,5971.39402
19293,4433.53697
19294,7048.87072
19295,6412.47345
19296,5544.62172
19297,7732.22522
19298,6808.26361
19299,5424.12351
19300,2825.00374
19301,6239.53349
19302,3983.09785
19303,6325.26613
19304,5735.13303
19305,6226.28514
19306,7895.0208
19307,4203.02762
19308,8157.23694
19309,7945.18784
19310,4203.02762
19311,6482.70572
19312,5205.3203
19313,6880.7759
19314,5772.91016
19315,6870.34212
19316,6500.09778
19317,5892.161
19318,5637.9843
19319,6315.23321
19320,3662.18313
19321,5663.06579
19322,6292.96076
19323,4336.10096
19324,5605.221
19325,5971.39402
19326,5393.56434
19327,6306.55062
19328,8538.462
19329,6376.66256
19330,5501.87808
19331,6198.06496
19332,4975.88538
19333,6202.32702
19334,5628.71053
19335,8263.28974
19336,5605.221
19337,3519.43131
19338,7626.61733
19339,7933.30235
19340,6180.95142
19341,6575.59267
19342,6615.69006
19343,7804.62795
19344,8166.59786
19345,6422.92209
19346,7529.17505
19347,6274.93484
19348,4802.6043
19349,6093.31527
19350,5830.48855
19351,6190.66597
19352,7235.77564
19353,7340.46077
19354,5531.35174
19355,6202.32702
19356,5791.45673
19357,8173.5891
19358,5596.22636
19359,6717.44627
19360,6226.28514
19361,5556.3746
19362,7322.60914
19363,6948.2288
19364,6010.76008
19365,6731.71221
19366,4999.15621
19367,4010.55215
19368,4870.62537
19369,4644.60117
19370,6836.39728
19371,7136.98445
19372,4112.89349
19373,7732.22522
19374,6467.65476
19375,4924.35736
19376,4710.85865
19377,5794.89185
19378,5552.72387
19379,7297.7321
19380,4710.85865
19381,4899.11899
19382,6795.88187
19383,5647.71226
19384,4203.02762
19385,7222.00462
19386,6543.97182
19387,5794.89185
19388,7085.06308
19389,6808.26361
19390,7675.96352
19391,6564.9583
19392,6318.70872
19393,5178.27031
19394,4684.89321
19395,5605.221
19396,5931.7528
19397,4387.74185
19398,5954.51315
19399,7243.22611
19400,5085.84473
19401,7732.22522
19402,7322.60914
19403,5495.36535
19404,7267.28344
19405,6626.50685
19406,2605.69676
19407,6190.66597
19408,4813.45285
19409,6397.35569
19410,3764.31973
19411,7172.43501
19412,5424.12351
19413,7479.93417
19414,4254.82514
19415,3494.94296
19416,6409.14001
19417,5807.00693
19418,6202.32702
19419,6198.06496
19420,6037.68613
19421,7340.46077
19422,5446.69747
19423,8013.62631
19424,6392.35667
19425,4667.72494
19426,6198.06496
19427,4254.82514
19428,5496.08506
19429,5333.97357
19430,4042.84264
19431,6830.96605
19432,5665.2196
19433,7007.66825
19434,7041.38018
19435,6226.28514
19436,6591.78118
19437,5684.14351
19438,7608.62182
19439,6702.78038
19440,5852.8742
19441,6292.96076
19442,6645.56998
19443,6795.88187
19444,5313.37828
19445,5767.17836
19446,3436.49354
19447,7637.63338
19448,5711.85174
19449,6708.24129
19450,7284.81478
19451,6574.18247
19452,5837.21503
19453,8247.52116
19454,8538.462
19455,4503.16186
19456,6299.22636
19457,5882.96562
19458,4503.16186
19459,5852.8742
19460,5597.02216
19461,5291.89688
19462,6909.43
19463,6491.22353
19464,3723.52338
19465,7136.98445
19466,4234.86859
19467,6392.35667
19468,6677.62443
19469,4356.94587
19470,7198.42285
19471,7243.22611
19472,6529.98232
19473,7007.66825
19474,4936.01177
19475,6260.47363
19476,7517.44077
19477,6887.46649
19478,6862.90839
19479,5291.89688
19480,3680.56025
19481,6795.88187
19482,5817.18527
19483,5514.66748
19484,4178.77206
19485,6909.43
19486,5639.4452
19487,6097.44285
19488,5920.48718
19489,6583.45789
19490,4898.83586
19491,5605.221
19492,6255.89064
19493,6482.70572
19494,7198.42285
19495,4684.89321
19496,5597.02216
19497,3471.19214
19498,7804.62795
19499,6157.05484
19500,6182.75087
19501,3764.31973
19502,6493.25828
19503,6687.25926
19504,6037.68613
19505,6830.96605
19506,4641.00151
19507,6422.92209
19508,7884.56772
19509,7270.31832
19510,8090.41713
19511,7152.13259
19512,7284.81478
19513,7793.44206
19514,7028.6735
19515,7270.31832
19516,7243.22611
19517,6514.63899
19518,5601.20531
19519,2625.26916
19520,4125.75712
19521,5876.96001
19522,7340.46077
19523,3901.98955
19524,4667.72494
19525,7117.95038
19526,4016.3616
19527,7241.37053
19528,6226.28514
19529,7184.01384
19530,5720.72316
19531,3911.42225
19532,7317.95104
19533,5498.58395
19534,7369.68559
19535,6368.84982
19536,6735.24371
19537,4393.52743
19538,4350.42467
19539,6325.26613
19540,3519.43131
19541,4042.84264
19542,3723.52338
19543,6198.06496
19544,5596.22636
19545,3680.56025
19546,6060.64149
19547,3895.62684
19548,4387.74185
19549,3385.148
19550,5482.0813
19551,4310.6254
19552,7897.9319
19553,6347.56076
19554,4320.87416
19555,4393.52743
19556,5674.02852
19557,5313.37828
19558,7101.75783
19559,6529.98232
19560,6409.14001
19561,7293.53617
19562,7935.09476
19563,4737.63925
19564,6376.66256
19565,5711.85174
19566,3720.71159
19567,3680.56025
19568,6117.4759
19569,5867.99722
19570,6244.19576
19571,7369.68559
19572,6583.45789
19573,5628.71053
19574,3396.72989
19575,6994.24801
19576,5356.87186
19577,4503.16186
19578,7163.9441
19579,7998.35059
19580,4700.57615
19581,4310.6254
19582,8175.45619
19583,7024.74836
19584,5221.35741
19585,5154.97591
19586,5514.66748
19587,4112.89349
19588,6157.05484
19589,6801.49205
19590,7357.3589
19591,6922.84679
19592,4218.32799
19593,6024.94599
19594,5347.71894
19595,5711.85174
19596,6093.31527
19597,7510.79057
19598,5360.87391
19599,6757.07366
19600,5817.18527
19601,7825.87492
19602,7317.95104
19603,6770.23332
19604,8357.06722
19605,7117.95038
19606,7400.77538
19607,6368.84982
19608,5996.07855
19609,7406.90248
19610,6528.79888
19611,5636.30874
19612,5291.89688
19613,6394.07791
19614,5741.31418
19615,5085.84473
19616,6292.96076
19617,5628.71053
19618,7150.9817
19619,7340.46077
19620,7793.44206
19621,6236.70711
19622,6869.7776
19623,6325.26613
19624,4789.59697
19625,5544.62172
19626,7738.88171
19627,6808.26361
19628,6281.91711
19629,6691.04322
19630,5876.96001
19631,8357.06722
19632,5643.36045
19633,6361.48951
19634,6117.4759
19635,6801.49205
19636,6619.84695
19637,4560.22361
19638,4740.01505
19639,3626.36653
19640,6526.98819
19641,6244.19576
19642,5645.14663
19643,6461.67087
19644,3626.36653
19645,6125.69538
19646,6465.37205
19647,5291.89688
19648,7150.9817
19649,7175.06898
19650,6514.63899
19651,6188.47714
19652,3680.56025
19653,6696.23571
19654,5772.91016
19655,8357.06722
19656,7778.34916
19657,4248.35505
19658,3680.56025
19659,7064.16978
19660,8064.73881
19661,5954.51315
19662,4045.47966
19663,7924.51678
19664,3447.0821
19665,3804.61017
19666,6072.83443
19667,7835.76779
19668,6263.80788
19669,7152.13259
19670,6514.63899
19671,6870.34212
19672,6482.70572
19673,7303.58812
19674,7483.73632
19675,5834.98164
19676,8175.45619
19677,7825.87492
19678,4356.94587
19679,4278.76321
19680,6528.79888
19681,6515.30587
19682,4503.16186
19683,4336.10096
19684,7041.38018
19685,6202.32702
19686,5403.69852
19687,3712.99786
19688,4016.3616
19689,6180.95142
19690,5178.27031
19691,3748.46547
19692,3471.19214
19693,5439.4215
19694,6870.34212
19695,4641.00151
19696,6306.55062
19697,4100.75917
19698,6361.48951
19699,6226.28514
19700,6960.10751
19701,6708.24129
19702,6451.10052
19703,4930.61903
19704,5336.97473
19705,7380.6338
19706,5305.74363
19707,6409.14001
19708,6325.26613
19709,5628.71053
19710,4357.82292
19711,4503.16186
19712,8064.73881
19713,6526.98819
19714,5605.221
19715,7064.16978
19716,6821.8081
19717,5605.221
19718,7669.81182
19719,6292.96076
19720,4641.00151
19721,7548.34706
19722,5637.9843
19723,6281.91711
19724,3471.19214
19725,5700.24324
19726,7085.06308
19727,5291.89688
19728,5876.96001
19729,7510.79057
19730,7483.73632
19731,6994.24801
19732,3708.20502
19733,5453.99382
19734,7457.50606
19735,5492.81699
19736,5504.75083
19737,5636.30874
19738,7136.98445
19739,7829.514
19740,4225.96131
19741,7690.1749
19742,6443.2569
19743,3748.46547
19744,6500.09778
19745,6467.65476
19746,7479.93417
19747,4356.94587
19748,7198.42285
19749,4865.39997
19750,5750.88107
19751,5665.2196
19752,7878.81768
19753,6281.91711
19754,8413.65966
19755,6628.76363
19756,4051.55129
19757,6306.55062
19758,6235.45278
19759,3519.43131
19760,5632.45917
19761,4200.97375
19762,7793.44206
19763,8175.45619
19764,5876.96001
19765,7835.76779
19766,5128.16351
19767,8090.41713
19768,5867.99722
19769,6443.2569
19770,5482.0813
19771,7048.87072
19772,6671.07264
19773,4590.82334
19774,5794.89185
19775,7895.0208
19776,6583.45789
19777,4254.82514
19778,6412.47345
19779,5453.99382
19780,6226.28514
19781,5429.68161
19782,7241.37053
19783,5428.10602
19784,3182.69865
19785,5720.72316
19786,7284.81478
19787,7517.44077
19788,6746.4546
19789,6770.23332
19790,5817.18527
19791,5647.71226
19792,5892.161
19793,4737.63925
19794,6315.23321
19795,5643.36045
19796,6443.2569
19797,3519.43131
19798,7207.4203
19799,6491.22353
19800,5330.63134
19801,3784.11935
19802,5552.72387
19803,7198.42285
19804,6801.32393
19805,6255.89064
19806,7064.16978
19807,7667.83619
19808,7340.46077
19809,6331.86722
19810,8175.45619
19811,7284.81478
19812,5296.61109
19813,4999.15621
19814,4290.96488
19815,6392.35667
19816,6198.06496
19817,5330.63134
19818,6752.01695
19819,3387.78516
19820,6079.08526
19821,4830.95981
19822,8247.52116
19823,6708.24129
19824,7457.50606
19825,5403.69852
19826,4572.12637
19827,5403.69852
19828,7536.09687
19829,5632.45917
19830,4177.0152
19831,4112.89349
19832,6615.69006
19833,6500.09778
19834,5524.14541
19835,6249.47082
19836,5695.56442
19837,4323.93099
19838,5663.06579
19839,6449.04157
19840,6898.39095
19841,8263.28974
19842,6770.23332
19843,6580.39696
19844,4905.49871
19845,5597.02216
19846,4323.93099
19847,5569.13925
19848,4290.96488
19849,3764.31973
19850,7317.95104
19851,6795.88187
19852,3968.33018
19853,7415.89441
19854,6870.34212
19855,4042.84264
19856,5674.02852
19857,7161.9619
19858,4112.89349
19859,3708.20502
19860,7340.46077
19861,6836.39728
19862,7920.06175
19863,6255.89064
19864,6331.86722
19865,5323.30034
19866,5837.21503
19867,7071.61532
19868,7732.22522
19869,6779.98166
19870,6260.47363
19871,5596.22636
19872,7117.95038
19873,8212.79289
19874,5596.22636
19875,6010.76008
19876,6539.11085
19877,4177.0152
19878,6202.32702
19879,7608.62182
19880,5569.13925
19881,5534.80494
19882,6157.05484
19883,5336.97473
19884,5217.13976
19885,5628.71053
19886,7270.31832
19887,6461.67087
19888,6202.32702
19889,5336.97473
19890,3662.18313
19891,7884.56772
19892,6979.32479
19893,8134.72655
19894,7406.90248
19895,6361.48951
19896,5663.06579
19897,3948.98691
19898,5791.45673
19899,7761.15796
19900,7028.6735
19901,5596.22636
19902,3626.36653
19903,7357.3589
19904,6836.60081
19905,5684.14351
19906,7457.50606
19907,5932.23909
19908,5575.39447
19909,4350.42467
19910,6979.32479
19911,3998.05416
19912,7895.0208
19913,5674.02852
19914,6898.39095
19915,6475.89456
19916,6960.10751
19917,6772.93347
19918,7945.18784
19919,7369.68559
19920,5934.01088
19921,5892.161
19922,4667.72494
19923,5732.24032
19924,6594.0446
19925,6493.63712
19926,5663.06579
19927,5482.0813
19928,5548.12201
19929,6772.93347
19930,5305.74363
19931,6746.4546
19932,5807.00693
19933,6683.20061
19934,6821.8081
19935,5632.45917
19936,6614.21931
19937,5864.12845
19938,7963.93931
19939,7440.71201
19940,8212.79289
19941,6155.89609
19942,6150.84205
19943,5225.16307
19944,4930.61903
19945,7604.31584
19946,3471.19214
19947,3837.51296
19948,7064.16978
19949,4694.60819
19950,5684.14351
19951,7357.3589
19952,4802.6043
19953,5313.37828
19954,7064.16978
19955,7303.58812
19956,7340.46077
19957,4503.16186
19958,7317.95104
